Date,Open,High,Low,Close,Adj Close,Volume
1995-01-08,19501.849609,19603.199219,19265.230469,19331.169922,19331.169922,0
1995-01-15,19322.460938,19361.980469,18754.279297,18840.220703,18840.220703,0
1995-01-22,18807.000000,18817.910156,17698.750000,18104.349609,18104.349609,0
1995-01-29,18137.269531,18868.929688,18137.269531,18538.970703,18538.970703,0
1995-02-05,18584.689453,18672.140625,18010.810547,18291.349609,18291.349609,0
1995-02-12,18320.259766,18428.310547,17617.810547,18020.509766,18020.509766,0
1995-02-19,18036.720703,18270.539063,17472.939453,17472.939453,17472.939453,0
1995-02-26,17465.330078,17465.330078,16478.939453,17039.619141,17039.619141,0
1995-03-05,16987.490234,17134.470703,16258.129883,16358.379883,16358.379883,0
1995-03-12,16391.000000,16698.750000,16070.540039,16251.230469,16251.230469,0
1995-03-19,16217.410156,16244.820313,15424.110352,15749.769531,15749.769531,0
1995-03-26,15812.610352,16848.130859,15812.610352,16139.950195,16139.950195,0
1995-04-02,16079.639648,16079.639648,15256.059570,15719.500000,15719.500000,0
1995-04-09,15739.429688,16563.609375,15583.650391,16047.889648,16047.889648,0
1995-04-16,16046.480469,16968.240234,15892.910156,16968.240234,16968.240234,0
1995-04-23,16944.199219,17110.400391,16712.980469,16806.750000,16806.750000,0
1995-04-30,16820.380859,17116.009766,16708.169922,17088.660156,17088.660156,0
1995-05-07,17110.500000,17189.539063,16387.300781,16420.759766,16420.759766,0
1995-05-14,16456.720703,16636.349609,16043.179688,16140.849609,16140.849609,0
1995-05-21,16102.280273,16102.280273,15406.030273,15694.250000,15694.250000,0
1995-05-28,15607.990234,16015.929688,15292.429688,15849.129883,15849.129883,0
1995-06-04,15853.540039,15923.360352,14978.360352,15044.179688,15044.179688,0
1995-06-11,15030.150391,15030.150391,14376.080078,14703.169922,14703.169922,0
1995-06-18,14704.870117,15265.379883,14527.549805,15265.179688,15265.179688,0
1995-06-25,15319.980469,15378.480469,14445.400391,14517.400391,14517.400391,0
1995-07-02,14519.400391,16389.349609,14295.900391,16213.080078,16213.080078,0
1995-07-09,16284.769531,16833.949219,15955.379883,16517.699219,16517.699219,0
1995-07-16,16573.849609,17018.349609,16182.190430,16589.089844,16589.089844,0
1995-07-23,16611.050781,16726.359375,16148.400391,16649.449219,16649.449219,0
1995-07-30,16651.759766,17160.029297,16274.339844,16741.199219,16741.199219,0
1995-08-06,16804.570313,16931.410156,16507.070313,16792.339844,16792.339844,0
1995-08-13,16819.310547,18299.710938,16819.310547,18032.490234,18032.490234,0
