Date,Open,High,Low,Close,Adj Close,Volume
1993-06-06,1064.979980,1074.579956,1044.439941,1047.000000,1047.000000,0
1993-06-13,1000.429993,1005.979980,998.000000,1005.979980,1005.979980,0
1993-06-20,977.609985,1006.640015,977.609985,1006.640015,1006.640015,0
1993-06-27,1002.419983,1028.439941,986.979980,986.979980,986.979980,0
1993-07-04,952.309998,952.309998,868.570007,868.570007,868.570007,0
1993-07-11,845.520020,870.049988,836.390015,846.869995,846.869995,0
1993-07-18,836.979980,836.979980,808.210022,813.539978,813.539978,0
1993-07-25,787.809998,881.070007,787.809998,881.070007,881.070007,0
1993-08-01,843.270020,855.520020,832.719971,855.520020,855.520020,0
1993-08-08,885.270020,947.260010,862.080017,947.260010,947.260010,0
1993-08-15,1023.869995,1023.869995,946.539978,946.539978,946.539978,0
1993-08-22,893.229980,911.400024,893.229980,894.590027,894.590027,0
1993-08-29,899.270020,922.690002,893.969971,922.690002,922.690002,0
1993-09-05,947.530029,947.530029,901.659973,903.559998,903.559998,0
1993-09-12,879.239990,881.409973,875.080017,881.409973,881.409973,0
1993-09-19,875.000000,890.229980,875.000000,875.809998,875.809998,0
1993-09-26,880.979980,898.150024,880.979980,890.270020,890.270020,0
1993-10-03,892.549988,892.549988,874.760010,874.760010,874.760010,0
1993-10-10,868.380005,871.419983,855.039978,856.919983,856.919983,0
1993-10-17,835.250000,843.849976,818.809998,818.809998,818.809998,0
1993-10-24,784.969971,824.659973,778.380005,814.820007,814.820007,0
1993-10-31,816.710022,816.710022,804.260010,814.390015,814.390015,0
1993-11-07,836.989990,865.969971,833.169983,865.969971,865.969971,0
1993-11-14,890.460022,924.669983,880.330017,924.669983,924.669983,0
1993-11-21,949.770020,986.690002,949.770020,965.390015,965.390015,0
1993-11-28,972.960022,984.929993,972.799988,980.669983,980.669983,0
1993-12-05,995.719971,1022.340027,978.570007,978.570007,978.570007,0
1993-12-12,950.770020,950.770020,901.700012,901.700012,901.700012,0
1993-12-19,783.789978,840.340027,783.789978,834.390015,834.390015,0
1993-12-26,839.900024,839.900024,821.159973,833.799988,833.799988,0
1994-01-02,833.900024,879.640015,832.690002,879.640015,879.640015,0
1994-01-09,900.299988,900.299988,849.229980,849.229980,849.229980,0
1994-01-16,859.280029,859.280029,802.609985,812.880005,812.880005,0
1994-01-23,839.200012,839.200012,799.260010,799.260010,799.260010,0
1994-01-30,770.250000,797.859985,755.150024,797.859985,797.859985,0
1994-02-06,797.859985,797.859985,797.859985,797.859985,797.859985,0
1994-02-13,779.909973,779.909973,768.570007,769.179993,769.179993,0
1994-02-20,754.409973,787.419983,754.409973,787.419983,787.419983,0
1994-02-27,770.979980,770.979980,726.299988,726.299988,726.299988,0
1994-03-06,718.400024,718.400024,698.890015,717.380005,717.380005,0
1994-03-13,788.419983,793.869995,765.219971,765.219971,765.219971,0
1994-03-20,731.619995,739.309998,719.049988,719.049988,719.049988,0
1994-03-27,702.229980,706.909973,698.840027,698.840027,698.840027,0
1994-04-03,694.380005,694.380005,677.309998,678.849976,678.849976,0
1994-04-10,659.049988,665.609985,626.789978,626.789978,626.789978,0
1994-04-17,604.150024,604.150024,540.239990,566.070007,566.070007,0
1994-04-24,560.799988,599.630005,560.799988,592.559998,592.559998,0
1994-05-01,592.559998,619.580017,585.799988,585.799988,585.799988,0
1994-05-08,581.700012,595.380005,581.700012,590.390015,590.390015,0
1994-05-15,592.570007,594.219971,583.320007,594.219971,594.219971,0
1994-05-22,587.650024,590.460022,573.359985,573.359985,573.359985,0
1994-05-29,544.260010,556.260010,544.260010,548.750000,548.750000,0
1994-06-05,542.969971,542.969971,514.539978,514.539978,514.539978,0
1994-06-12,492.029999,527.849976,490.750000,527.849976,527.849976,0
1994-06-19,502.429993,505.179993,492.329987,492.329987,492.329987,0
1994-06-26,472.100006,472.100006,458.369995,458.369995,458.369995,0
1994-07-03,438.579987,443.609985,425.980011,437.750000,437.750000,0
1994-07-10,428.149994,437.619995,413.929993,413.929993,413.929993,0
1994-07-17,398.959991,400.480011,363.730011,363.730011,363.730011,0
1994-07-24,375.390015,388.750000,333.920013,333.920013,333.920013,0
1994-07-31,445.640015,683.039978,432.609985,683.039978,683.039978,0
1994-08-07,711.799988,739.659973,621.580017,689.659973,689.659973,0
1994-08-14,665.880005,748.559998,665.880005,713.849976,713.849976,0
1994-08-21,681.799988,722.229980,681.799988,707.409973,707.409973,0
1994-08-28,710.679993,830.179993,710.679993,830.179993,830.179993,0
1994-09-04,940.609985,1004.919983,931.570007,962.520020,962.520020,0
1994-09-11,1019.969971,1033.469971,972.539978,978.989990,978.989990,0
1994-09-18,927.619995,969.030029,867.650024,867.650024,867.650024,0
1994-09-25,880.599976,912.380005,791.150024,791.150024,791.150024,0
1994-10-02,790.479980,790.479980,660.500000,738.030029,738.030029,0
1994-10-09,698.929993,711.010010,635.380005,663.750000,663.750000,0
1994-10-16,616.340027,718.989990,616.340027,712.710022,712.710022,0
1994-10-23,785.849976,785.849976,677.450012,677.450012,677.450012,0
1994-10-30,654.979980,717.359985,654.979980,666.770020,666.770020,0
1994-11-06,674.669983,731.159973,674.669983,731.159973,731.159973,0
1994-11-13,733.390015,733.390015,697.169983,698.809998,698.809998,0
1994-11-20,699.099976,699.099976,678.020020,685.330017,685.330017,0
1994-11-27,681.489990,687.559998,677.909973,677.909973,677.909973,0
1994-12-04,663.130005,663.130005,640.669983,640.669983,640.669983,0
1994-12-11,620.469971,680.229980,620.469971,680.229980,680.229980,0
1994-12-18,653.369995,677.840027,653.369995,677.840027,677.840027,0
1994-12-25,675.880005,675.880005,645.059998,647.869995,647.869995,0
1995-01-01,647.859985,653.809998,639.880005,640.760010,640.760010,0
1995-01-08,626.000000,626.000000,597.840027,597.840027,597.840027,0
1995-01-15,588.809998,593.640015,571.239990,571.239990,571.239990,0
1995-01-22,553.440002,562.590027,547.570007,562.590027,562.590027,0
1995-01-29,562.580017,562.580017,562.580017,562.580017,562.580017,0
1995-02-05,533.719971,553.359985,532.489990,541.380005,541.380005,0
1995-02-12,548.840027,548.840027,533.760010,533.760010,533.760010,0
1995-02-19,534.960022,594.640015,534.960022,558.429993,558.429993,0
1995-02-26,561.270020,577.219971,549.260010,577.219971,577.219971,0
1995-03-05,616.299988,632.960022,586.289978,586.289978,586.289978,0
1995-03-12,586.229980,593.520020,572.599976,593.520020,593.520020,0
1995-03-19,585.450012,613.700012,585.450012,611.770020,611.770020,0
1995-03-26,629.359985,646.919983,626.549988,646.919983,646.919983,0
1995-04-02,656.880005,673.719971,649.700012,673.719971,673.719971,0
1995-04-09,667.390015,667.390015,632.760010,640.039978,640.039978,0
