Date,Open,High,Low,Close,Adj Close,Volume
2005-01-30,11296.990234,11467.500000,11266.089844,11360.400391,11360.400391,487800
2005-02-06,11393.040039,11553.730469,11381.780273,11553.559570,11553.559570,401600
2005-02-13,11644.400391,11684.910156,11562.929688,11660.120117,11660.120117,416900
2005-02-20,11682.190430,11690.490234,11452.419922,11658.250000,11658.250000,354400
2005-02-27,11742.009766,11881.980469,11704.320313,11873.049805,11873.049805,494600
2005-03-06,11935.799805,11975.459961,11838.019531,11923.889648,11923.889648,573300
2005-03-13,11947.290039,11955.290039,11754.980469,11879.809570,11879.809570,410700
2005-03-20,11867.339844,11889.129883,11681.160156,11761.099609,11761.099609,338200
2005-03-27,11709.790039,11816.719727,11506.849609,11723.629883,11723.629883,388000
2005-04-03,11666.309570,11911.900391,11652.660156,11874.750000,11874.750000,406100
2005-04-10,11847.919922,11847.919922,11343.730469,11370.690430,11370.690430,377000
2005-04-17,11223.650391,11223.650391,10770.580078,11045.950195,11045.950195,500800
2005-04-24,11064.950195,11114.450195,10892.709961,11008.900391,11008.900391,311700
2005-05-01,10954.209961,11035.950195,10913.969727,11002.110352,11002.110352,59600
